Vandportalen - www.vandportalen.dk
Lokalitet:;28.02 Bygholm å, Kørup bro
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 19-02-2025 00:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;17-02-2025 15:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
20-07-1989 00:00;254.359;2
21-07-1989 00:00;248.582;2
22-07-1989 00:00;245.450;2
23-07-1989 00:00;249.413;2
24-07-1989 00:00;238.800;2
25-07-1989 00:00;241.626;2
26-07-1989 00:00;230.743;2
27-07-1989 00:00;233.479;2
28-07-1989 00:00;237.710;2
29-07-1989 00:00;238.141;2
30-07-1989 00:00;240.105;2
31-07-1989 00:00;409.535;2
01-08-1989 00:00;311.288;2
02-08-1989 00:00;280.563;2
03-08-1989 00:00;264.625;2
04-08-1989 00:00;261.163;2
05-08-1989 00:00;256.420;2
06-08-1989 00:00;253.577;2
07-08-1989 00:00;248.174;2
08-08-1989 00:00;251.708;2
09-08-1989 00:00;252.219;2
10-08-1989 00:00;264.348;2
11-08-1989 00:00;272.967;2
12-08-1989 00:00;305.704;2
13-08-1989 00:00;269.239;2
14-08-1989 00:00;264.421;2
15-08-1989 00:00;269.054;2
16-08-1989 00:00;254.170;2
17-08-1989 00:00;258.359;2
18-08-1989 00:00;255.946;2
19-08-1989 00:00;247.826;2
20-08-1989 00:00;240.905;2
21-08-1989 00:00;236.984;2
22-08-1989 00:00;230.648;2
23-08-1989 00:00;228.303;2
24-08-1989 00:00;232.875;2
25-08-1989 00:00;237.772;2
26-08-1989 00:00;233.758;2
27-08-1989 00:00;236.692;2
28-08-1989 00:00;296.039;2
29-08-1989 00:00;260.511;2
30-08-1989 00:00;248.101;2
31-08-1989 00:00;256.953;2
01-09-1989 00:00;338.343;2
02-09-1989 00:00;266.845;2
03-09-1989 00:00;266.014;2
04-09-1989 00:00;266.491;2
05-09-1989 00:00;260.953;2
06-09-1989 00:00;262.632;2
07-09-1989 00:00;261.360;2
08-09-1989 00:00;263.700;2
09-09-1989 00:00;312.020;2
10-09-1989 00:00;287.460;2
11-09-1989 00:00;276.011;2
12-09-1989 00:00;276.561;2
13-09-1989 00:00;272.491;2
14-09-1989 00:00;281.998;2
15-09-1989 00:00;290.030;2
16-09-1989 00:00;282.690;2
17-09-1989 00:00;344.879;2
18-09-1989 00:00;321.911;2
19-09-1989 00:00;302.243;2
20-09-1989 00:00;305.109;2
21-09-1989 00:00;292.195;2
22-09-1989 00:00;290.894;2
23-09-1989 00:00;293.898;2
24-09-1989 00:00;295.560;2
25-09-1989 00:00;300.391;2
26-09-1989 00:00;307.954;2
27-09-1989 00:00;302.388;2
28-09-1989 00:00;299.109;2
29-09-1989 00:00;296.261;2
30-09-1989 00:00;295.842;2
01-10-1989 00:00;301.878;2
02-10-1989 00:00;299.640;2
03-10-1989 00:00;299.777;2
04-10-1989 00:00;301.076;2
05-10-1989 00:00;303.114;2
06-10-1989 00:00;308.932;2
07-10-1989 00:00;324.139;2
08-10-1989 00:00;340.469;2
09-10-1989 00:00;323.616;2
10-10-1989 00:00;337.795;2
11-10-1989 00:00;345.472;2
12-10-1989 00:00;343.556;2
13-10-1989 00:00;445.650;2
14-10-1989 00:00;491.235;2
15-10-1989 00:00;425.604;2
16-10-1989 00:00;603.713;2
17-10-1989 00:00;549.307;2
18-10-1989 00:00;455.760;2
19-10-1989 00:00;417.905;2
20-10-1989 00:00;379.516;2
21-10-1989 00:00;569.642;2
22-10-1989 00:00;630.621;2
23-10-1989 00:00;483.054;2
24-10-1989 00:00;532.070;2
25-10-1989 00:00;536.047;2
26-10-1989 00:00;523.299;2
27-10-1989 00:00;487.655;2
28-10-1989 00:00;449.149;2
29-10-1989 00:00;437.588;2
30-10-1989 00:00;516.866;2
31-10-1989 00:00;479.923;2
01-11-1989 00:00;453.036;2
02-11-1989 00:00;437.065;2
03-11-1989 00:00;422.778;2
04-11-1989 00:00;417.358;2
05-11-1989 00:00;414.515;2
06-11-1989 00:00;527.716;2
07-11-1989 00:00;478.349;2
08-11-1989 00:00;461.576;2
09-11-1989 00:00;521.940;2
10-11-1989 00:00;532.641;2
11-11-1989 00:00;523.537;2
12-11-1989 00:00;500.130;2
13-11-1989 00:00;477.598;2
14-11-1989 00:00;452.263;2
15-11-1989 00:00;446.384;2
16-11-1989 00:00;422.908;2
17-11-1989 00:00;410.349;2
18-11-1989 00:00;407.497;2
19-11-1989 00:00;410.802;2
20-11-1989 00:00;391.049;2
21-11-1989 00:00;383.352;2
22-11-1989 00:00;385.600;2
23-11-1989 00:00;370.706;2
24-11-1989 00:00;369.562;2
25-11-1989 00:00;358.987;2
26-11-1989 00:00;380.440;2
27-11-1989 00:00;362.869;2
28-11-1989 00:00;356.865;2
29-11-1989 00:00;339.312;2
30-11-1989 00:00;342.656;2
01-12-1989 00:00;342.160;2
02-12-1989 00:00;344.672;2
03-12-1989 00:00;359.482;2
04-12-1989 00:00;371.036;2
05-12-1989 00:00;362.365;2
06-12-1989 00:00;370.099;2
07-12-1989 00:00;377.405;2
08-12-1989 00:00;368.359;2
09-12-1989 00:00;375.298;2
10-12-1989 00:00;371.810;2
11-12-1989 00:00;381.006;2
12-12-1989 00:00;374.279;2
13-12-1989 00:00;398.352;2
14-12-1989 00:00;391.760;2
15-12-1989 00:00;396.492;2
16-12-1989 00:00;551.491;2
17-12-1989 00:00;742.955;2
18-12-1989 00:00;2068.125;2
19-12-1989 00:00;3094.784;2
20-12-1989 00:00;2425.398;2
21-12-1989 00:00;3574.316;2
22-12-1989 00:00;3288.476;2
23-12-1989 00:00;2151.261;2
24-12-1989 00:00;1639.091;2
25-12-1989 00:00;1381.863;2
26-12-1989 00:00;1124.066;2
27-12-1989 00:00;1024.315;2
28-12-1989 00:00;908.315;2
29-12-1989 00:00;824.407;2
30-12-1989 00:00;768.706;2
31-12-1989 00:00;745.696;2
01-01-1990 00:00;706.964;2
02-01-1990 00:00;664.242;2
03-01-1990 00:00;652.319;2
04-01-1990 00:00;624.668;2
05-01-1990 00:00;609.155;2
06-01-1990 00:00;599.971;2
07-01-1990 00:00;606.876;2
08-01-1990 00:00;667.291;2
09-01-1990 00:00;707.146;2
10-01-1990 00:00;697.849;2
11-01-1990 00:00;797.355;2
12-01-1990 00:00;816.789;2
13-01-1990 00:00;849.989;2
14-01-1990 00:00;846.018;2
15-01-1990 00:00;920.658;2
16-01-1990 00:00;1043.168;2
17-01-1990 00:00;1100.447;2
18-01-1990 00:00;1190.020;2
19-01-1990 00:00;1185.117;2
20-01-1990 00:00;1231.134;2
21-01-1990 00:00;1126.313;2
22-01-1990 00:00;1122.019;2
23-01-1990 00:00;2262.698;2
24-01-1990 00:00;5015.731;2
25-01-1990 00:00;4193.646;2
26-01-1990 00:00;10361.948;2
27-01-1990 00:00;9495.528;2
28-01-1990 00:00;9548.387;2
29-01-1990 00:00;7794.083;2
30-01-1990 00:00;5356.428;2
31-01-1990 00:00;5094.107;2
01-02-1990 00:00;5310.752;2
02-02-1990 00:00;4055.223;2
03-02-1990 00:00;3793.311;2
04-02-1990 00:00;5227.036;2
05-02-1990 00:00;4472.172;2
06-02-1990 00:00;3436.127;2
07-02-1990 00:00;3892.673;2
08-02-1990 00:00;13799.679;2
09-02-1990 00:00;13355.983;2
10-02-1990 00:00;10107.503;2
11-02-1990 00:00;7314.336;2
12-02-1990 00:00;5880.094;2
13-02-1990 00:00;7010.635;2
14-02-1990 00:00;6294.875;2
15-02-1990 00:00;4841.639;2
16-02-1990 00:00;3732.945;2
17-02-1990 00:00;3191.337;2
18-02-1990 00:00;3079.612;2
19-02-1990 00:00;2825.846;2
20-02-1990 00:00;2886.027;2
21-02-1990 00:00;2757.943;2
22-02-1990 00:00;2607.402;2
23-02-1990 00:00;2398.873;2
24-02-1990 00:00;2283.583;2
25-02-1990 00:00;2090.013;2
26-02-1990 00:00;4162.533;2
27-02-1990 00:00;9652.864;2
28-02-1990 00:00;10855.096;2
01-03-1990 00:00;10580.547;2
02-03-1990 00:00;6816.683;2
03-03-1990 00:00;4502.122;2
04-03-1990 00:00;4027.802;2
05-03-1990 00:00;3979.083;2
06-03-1990 00:00;5625.204;2
07-03-1990 00:00;5555.045;2
08-03-1990 00:00;5116.146;2
09-03-1990 00:00;5389.798;2
10-03-1990 00:00;5678.458;2
11-03-1990 00:00;4536.729;2
12-03-1990 00:00;3641.350;2
13-03-1990 00:00;2854.170;2
14-03-1990 00:00;2543.767;2
15-03-1990 00:00;2250.332;2
16-03-1990 00:00;2027.650;2
17-03-1990 00:00;1825.292;2
18-03-1990 00:00;1677.164;2
19-03-1990 00:00;1592.447;2
20-03-1990 00:00;1538.807;2
21-03-1990 00:00;1447.444;2
22-03-1990 00:00;1376.109;2
23-03-1990 00:00;1254.910;2
24-03-1990 00:00;1245.595;2
25-03-1990 00:00;1253.082;2
26-03-1990 00:00;1144.138;2
27-03-1990 00:00;1075.899;2
28-03-1990 00:00;1050.416;2
29-03-1990 00:00;1025.485;2
30-03-1990 00:00;1001.908;2
31-03-1990 00:00;958.647;2
01-04-1990 00:00;953.250;2
02-04-1990 00:00;968.037;2
03-04-1990 00:00;966.632;2
04-04-1990 00:00;945.959;2
05-04-1990 00:00;894.673;2
06-04-1990 00:00;846.550;2
07-04-1990 00:00;819.314;2
08-04-1990 00:00;786.552;2
09-04-1990 00:00;784.402;2
10-04-1990 00:00;797.617;2
11-04-1990 00:00;830.546;2
12-04-1990 00:00;754.752;2
13-04-1990 00:00;754.463;2
14-04-1990 00:00;765.663;2
15-04-1990 00:00;814.798;2
16-04-1990 00:00;889.836;2
17-04-1990 00:00;886.701;2
18-04-1990 00:00;926.304;2
19-04-1990 00:00;838.276;2
20-04-1990 00:00;787.319;2
21-04-1990 00:00;707.620;2
22-04-1990 00:00;697.076;2
23-04-1990 00:00;662.042;2
24-04-1990 00:00;633.508;2
25-04-1990 00:00;600.187;2
26-04-1990 00:00;585.911;2
27-04-1990 00:00;648.059;2
28-04-1990 00:00;594.034;2
29-04-1990 00:00;571.574;2
30-04-1990 00:00;548.395;2
01-05-1990 00:00;536.027;2
02-05-1990 00:00;522.407;2
03-05-1990 00:00;518.433;2
04-05-1990 00:00;501.381;2
05-05-1990 00:00;492.317;2
06-05-1990 00:00;478.894;2
07-05-1990 00:00;467.360;2
08-05-1990 00:00;439.140;2
09-05-1990 00:00;440.555;2
10-05-1990 00:00;437.988;2
11-05-1990 00:00;438.161;2
12-05-1990 00:00;417.255;2
13-05-1990 00:00;409.229;2
14-05-1990 00:00;462.176;2
15-05-1990 00:00;468.923;2
16-05-1990 00:00;391.565;2
17-05-1990 00:00;396.681;2
18-05-1990 00:00;374.748;2
19-05-1990 00:00;373.273;2
20-05-1990 00:00;349.416;2
21-05-1990 00:00;342.419;2
22-05-1990 00:00;336.023;2
23-05-1990 00:00;329.716;2
24-05-1990 00:00;327.083;2
25-05-1990 00:00;317.693;2
26-05-1990 00:00;307.209;2
27-05-1990 00:00;304.688;2
28-05-1990 00:00;300.008;2
29-05-1990 00:00;299.946;2
30-05-1990 00:00;301.295;2
31-05-1990 00:00;302.581;2
01-06-1990 00:00;301.569;2
02-06-1990 00:00;302.569;2
03-06-1990 00:00;315.153;2
04-06-1990 00:00;317.457;2
05-06-1990 00:00;339.889;2
06-06-1990 00:00;332.193;2
07-06-1990 00:00;318.496;2
08-06-1990 00:00;725.501;2
09-06-1990 00:00;907.471;2
10-06-1990 00:00;526.343;2
11-06-1990 00:00;411.914;2
12-06-1990 00:00;368.788;2
13-06-1990 00:00;345.385;2
14-06-1990 00:00;335.516;2
15-06-1990 00:00;328.338;2
16-06-1990 00:00;321.688;2
17-06-1990 00:00;319.887;2
18-06-1990 00:00;314.408;2
19-06-1990 00:00;304.572;2
20-06-1990 00:00;322.026;2
21-06-1990 00:00;314.599;2
22-06-1990 00:00;314.771;2
23-06-1990 00:00;378.876;2
24-06-1990 00:00;341.239;2
25-06-1990 00:00;325.769;2
26-06-1990 00:00;309.951;2
27-06-1990 00:00;300.223;2
28-06-1990 00:00;503.086;2
29-06-1990 00:00;363.646;2
30-06-1990 00:00;319.553;2
01-07-1990 00:00;417.887;2
02-07-1990 00:00;416.025;2
03-07-1990 00:00;375.639;2
04-07-1990 00:00;337.526;2
05-07-1990 00:00;341.490;2
06-07-1990 00:00;483.312;2
07-07-1990 00:00;515.584;2
08-07-1990 00:00;414.572;2
09-07-1990 00:00;399.355;2
10-07-1990 00:00;367.412;2
11-07-1990 00:00;340.985;2
12-07-1990 00:00;323.245;2
13-07-1990 00:00;309.754;2
14-07-1990 00:00;302.501;2
15-07-1990 00:00;297.406;2
16-07-1990 00:00;289.210;2
17-07-1990 00:00;281.936;2
18-07-1990 00:00;276.841;2
19-07-1990 00:00;274.959;2
20-07-1990 00:00;268.605;2
21-07-1990 00:00;260.350;2
22-07-1990 00:00;257.196;2
23-07-1990 00:00;257.050;2
24-07-1990 00:00;260.134;2
25-07-1990 00:00;262.109;2
26-07-1990 00:00;253.867;2
27-07-1990 00:00;249.897;2
28-07-1990 00:00;241.653;2
29-07-1990 00:00;239.552;2
30-07-1990 00:00;237.575;2
31-07-1990 00:00;234.647;2
01-08-1990 00:00;231.903;2
02-08-1990 00:00;238.631;2
03-08-1990 00:00;228.647;2
04-08-1990 00:00;221.905;2
05-08-1990 00:00;223.414;2
06-08-1990 00:00;229.111;2
07-08-1990 00:00;229.062;2
08-08-1990 00:00;231.329;2
09-08-1990 00:00;237.225;2
10-08-1990 00:00;243.134;2
11-08-1990 00:00;245.279;2
12-08-1990 00:00;235.866;2
13-08-1990 00:00;230.540;2
14-08-1990 00:00;225.463;2
15-08-1990 00:00;223.495;2
16-08-1990 00:00;287.408;2
17-08-1990 00:00;267.458;2
18-08-1990 00:00;258.385;2
19-08-1990 00:00;279.559;2
20-08-1990 00:00;455.403;2
21-08-1990 00:00;628.663;2
22-08-1990 00:00;404.332;2
23-08-1990 00:00;311.998;2
24-08-1990 00:00;287.951;2
25-08-1990 00:00;287.569;2
26-08-1990 00:00;285.555;2
27-08-1990 00:00;280.260;2
28-08-1990 00:00;280.907;2
29-08-1990 00:00;279.931;2
30-08-1990 00:00;278.082;2
31-08-1990 00:00;279.886;2
01-09-1990 00:00;293.845;2
02-09-1990 00:00;316.601;2
03-09-1990 00:00;305.075;2
04-09-1990 00:00;713.496;2
05-09-1990 00:00;1955.983;2
06-09-1990 00:00;1182.902;2
07-09-1990 00:00;961.143;2
08-09-1990 00:00;681.728;2
09-09-1990 00:00;584.191;2
10-09-1990 00:00;504.049;2
11-09-1990 00:00;461.896;2
12-09-1990 00:00;439.442;2
13-09-1990 00:00;431.418;2
14-09-1990 00:00;401.502;2
15-09-1990 00:00;405.222;2
16-09-1990 00:00;395.122;2
17-09-1990 00:00;395.658;2
18-09-1990 00:00;400.497;2
19-09-1990 00:00;425.572;2
20-09-1990 00:00;516.516;2
21-09-1990 00:00;761.430;2
22-09-1990 00:00;1223.658;2
23-09-1990 00:00;991.800;2
24-09-1990 00:00;1342.506;2
25-09-1990 00:00;3674.497;2
26-09-1990 00:00;2403.161;2
27-09-1990 00:00;1654.280;2
28-09-1990 00:00;1257.902;2
29-09-1990 00:00;1115.203;2
30-09-1990 00:00;1032.706;2
01-10-1990 00:00;1973.036;2
02-10-1990 00:00;1605.594;2
03-10-1990 00:00;1318.448;2
04-10-1990 00:00;1112.368;2
05-10-1990 00:00;1019.384;2
06-10-1990 00:00;1870.165;2
07-10-1990 00:00;2437.621;2
08-10-1990 00:00;2123.705;2
09-10-1990 00:00;1669.903;2
10-10-1990 00:00;1423.418;2
11-10-1990 00:00;1576.044;2
12-10-1990 00:00;3088.098;2
13-10-1990 00:00;2469.873;2
14-10-1990 00:00;1929.421;2
15-10-1990 00:00;1551.903;2
16-10-1990 00:00;1360.787;2
17-10-1990 00:00;1178.605;2
18-10-1990 00:00;1118.849;2
19-10-1990 00:00;1061.645;2
20-10-1990 00:00;950.173;2
21-10-1990 00:00;886.166;2
22-10-1990 00:00;837.745;2
23-10-1990 00:00;789.630;2
24-10-1990 00:00;787.685;2
25-10-1990 00:00;779.480;2
26-10-1990 00:00;760.111;2
27-10-1990 00:00;729.583;2
28-10-1990 00:00;732.035;2
29-10-1990 00:00;1314.868;2
30-10-1990 00:00;4217.658;2
31-10-1990 00:00;3410.301;2
01-11-1990 00:00;2703.915;2
02-11-1990 00:00;2301.731;2
03-11-1990 00:00;2031.971;2
04-11-1990 00:00;1708.919;2
05-11-1990 00:00;1462.587;2
06-11-1990 00:00;1297.209;2
07-11-1990 00:00;1183.343;2
08-11-1990 00:00;1119.979;2
09-11-1990 00:00;1059.979;2
10-11-1990 00:00;1015.268;2
11-11-1990 00:00;989.776;2
12-11-1990 00:00;952.479;2
13-11-1990 00:00;929.020;2
14-11-1990 00:00;1043.230;2
15-11-1990 00:00;1449.239;2
16-11-1990 00:00;1570.110;2
17-11-1990 00:00;2959.178;2
18-11-1990 00:00;2725.783;2
19-11-1990 00:00;2338.901;2
20-11-1990 00:00;2151.556;2
21-11-1990 00:00;2139.686;2
22-11-1990 00:00;1859.781;2
23-11-1990 00:00;1565.364;2
24-11-1990 00:00;3209.160;2
25-11-1990 00:00;3354.320;2
26-11-1990 00:00;2554.622;2
27-11-1990 00:00;1989.730;2
28-11-1990 00:00;1588.570;2
29-11-1990 00:00;1498.670;2
30-11-1990 00:00;1336.220;2
01-12-1990 00:00;1195.488;2
02-12-1990 00:00;1105.820;2
03-12-1990 00:00;1133.822;2
04-12-1990 00:00;1145.946;2
05-12-1990 00:00;1072.171;2
06-12-1990 00:00;1010.940;2
07-12-1990 00:00;1068.908;2
08-12-1990 00:00;1044.477;2
09-12-1990 00:00;957.086;2
10-12-1990 00:00;922.403;2
11-12-1990 00:00;902.675;2
12-12-1990 00:00;1046.388;2
13-12-1990 00:00;982.121;2
14-12-1990 00:00;938.795;2
15-12-1990 00:00;905.523;2
16-12-1990 00:00;839.303;2
17-12-1990 00:00;832.320;2
18-12-1990 00:00;829.136;2
19-12-1990 00:00;826.528;2
20-12-1990 00:00;826.603;2
21-12-1990 00:00;955.060;2
22-12-1990 00:00;925.521;2
23-12-1990 00:00;1259.700;2
24-12-1990 00:00;1427.728;2
25-12-1990 00:00;1355.576;2
26-12-1990 00:00;1474.529;2
27-12-1990 00:00;5526.555;2
28-12-1990 00:00;5792.409;2
29-12-1990 00:00;8117.995;2
30-12-1990 00:00;7625.939;2
31-12-1990 00:00;5409.699;2
01-01-1991 00:00;4738.630;2
02-01-1991 00:00;7027.212;2
03-01-1991 00:00;10167.726;2
04-01-1991 00:00;8963.755;2
05-01-1991 00:00;7132.885;2
06-01-1991 00:00;8853.379;2
07-01-1991 00:00;10513.503;2
08-01-1991 00:00;8803.631;2
09-01-1991 00:00;10394.244;2
10-01-1991 00:00;12085.563;2
11-01-1991 00:00;11021.210;2
12-01-1991 00:00;7648.708;2
13-01-1991 00:00;5304.761;2
14-01-1991 00:00;3853.706;2
15-01-1991 00:00;3065.487;2
16-01-1991 00:00;2535.995;2
17-01-1991 00:00;2172.560;2
18-01-1991 00:00;1792.401;2
19-01-1991 00:00;1626.334;2
20-01-1991 00:00;1441.073;2
21-01-1991 00:00;1704.169;2
22-01-1991 00:00;1568.848;2
23-01-1991 00:00;1460.333;2
24-01-1991 00:00;1566.972;2
25-01-1991 00:00;1768.798;2
26-01-1991 00:00;1819.963;2
27-01-1991 00:00;1675.878;2
28-01-1991 00:00;1600.408;2
29-01-1991 00:00;1476.034;2
30-01-1991 00:00;1390.862;2
31-01-1991 00:00;1286.307;2
01-02-1991 00:00;1142.586;2
02-02-1991 00:00;1039.426;2
03-02-1991 00:00;949.376;2
04-02-1991 00:00;897.446;2
05-02-1991 00:00;874.423;2
06-02-1991 00:00;858.530;2
07-02-1991 00:00;827.184;2
08-02-1991 00:00;823.706;2
09-02-1991 00:00;820.216;2
10-02-1991 00:00;791.429;2
11-02-1991 00:00;783.810;2
12-02-1991 00:00;747.269;2
13-02-1991 00:00;778.830;2
14-02-1991 00:00;828.593;2
15-02-1991 00:00;781.916;2
16-02-1991 00:00;788.024;2
17-02-1991 00:00;762.941;2
18-02-1991 00:00;742.374;2
19-02-1991 00:00;734.116;2
20-02-1991 00:00;744.832;2
21-02-1991 00:00;867.098;2
22-02-1991 00:00;1590.016;2
23-02-1991 00:00;4754.239;2
24-02-1991 00:00;6775.026;2
25-02-1991 00:00;5198.313;2
26-02-1991 00:00;3722.163;2
27-02-1991 00:00;2620.767;2
28-02-1991 00:00;1974.751;2
01-03-1991 00:00;1633.123;2
02-03-1991 00:00;1470.123;2
03-03-1991 00:00;1435.842;2
04-03-1991 00:00;1546.765;2
05-03-1991 00:00;1535.431;2
06-03-1991 00:00;2121.507;2
07-03-1991 00:00;2778.129;2
08-03-1991 00:00;3258.902;2
09-03-1991 00:00;2548.183;2
10-03-1991 00:00;2055.014;2
11-03-1991 00:00;1770.377;2
12-03-1991 00:00;1640.855;2
13-03-1991 00:00;1518.358;2
14-03-1991 00:00;1456.744;2
15-03-1991 00:00;1468.661;2
16-03-1991 00:00;1445.536;2
17-03-1991 00:00;1386.980;2
18-03-1991 00:00;1293.769;2
19-03-1991 00:00;1695.982;2
20-03-1991 00:00;2821.683;2
21-03-1991 00:00;3045.388;2
22-03-1991 00:00;2780.499;2
23-03-1991 00:00;2139.628;2
24-03-1991 00:00;1707.123;2
25-03-1991 00:00;1484.587;2
26-03-1991 00:00;1337.187;2
27-03-1991 00:00;1277.928;2
28-03-1991 00:00;1178.024;2
29-03-1991 00:00;1093.202;2
30-03-1991 00:00;1086.367;2
31-03-1991 00:00;1024.389;2
01-04-1991 00:00;1034.091;2
02-04-1991 00:00;1265.950;2
03-04-1991 00:00;1293.401;2
04-04-1991 00:00;1255.109;2
05-04-1991 00:00;1169.576;2
06-04-1991 00:00;1041.940;2
07-04-1991 00:00;1007.243;2
08-04-1991 00:00;992.146;2
09-04-1991 00:00;960.237;2
10-04-1991 00:00;879.804;2
11-04-1991 00:00;846.328;2
12-04-1991 00:00;818.329;2
13-04-1991 00:00;774.743;2
14-04-1991 00:00;758.041;2
15-04-1991 00:00;735.317;2
16-04-1991 00:00;718.949;2
17-04-1991 00:00;703.262;2
18-04-1991 00:00;670.197;2
19-04-1991 00:00;667.806;2
20-04-1991 00:00;657.335;2
21-04-1991 00:00;644.684;2
22-04-1991 00:00;660.490;2
23-04-1991 00:00;683.776;2
24-04-1991 00:00;648.071;2
25-04-1991 00:00;634.224;2
26-04-1991 00:00;609.766;2
27-04-1991 00:00;782.706;2
28-04-1991 00:00;1818.107;2
29-04-1991 00:00;5084.878;2
30-04-1991 00:00;3101.504;2
01-05-1991 00:00;3377.208;2
02-05-1991 00:00;3468.284;2
03-05-1991 00:00;2616.997;2
04-05-1991 00:00;2186.929;2
05-05-1991 00:00;2527.332;2
06-05-1991 00:00;2528.724;2
07-05-1991 00:00;1911.500;2
08-05-1991 00:00;1520.932;2
09-05-1991 00:00;1281.779;2
10-05-1991 00:00;1139.830;2
11-05-1991 00:00;1045.889;2
12-05-1991 00:00;978.668;2
13-05-1991 00:00;925.258;2
14-05-1991 00:00;889.653;2
15-05-1991 00:00;838.917;2
16-05-1991 00:00;800.567;2
17-05-1991 00:00;757.334;2
18-05-1991 00:00;711.347;2
19-05-1991 00:00;702.175;2
20-05-1991 00:00;693.244;2
21-05-1991 00:00;686.644;2
22-05-1991 00:00;644.374;2
23-05-1991 00:00;624.354;2
24-05-1991 00:00;624.889;2
25-05-1991 00:00;587.875;2
26-05-1991 00:00;579.526;2
27-05-1991 00:00;575.041;2
28-05-1991 00:00;568.517;2
29-05-1991 00:00;563.820;2
30-05-1991 00:00;562.448;2
31-05-1991 00:00;549.981;2
01-06-1991 00:00;535.039;2
02-06-1991 00:00;522.980;2
03-06-1991 00:00;566.360;2
04-06-1991 00:00;566.256;2
05-06-1991 00:00;535.439;2
06-06-1991 00:00;511.793;2
07-06-1991 00:00;499.962;2
08-06-1991 00:00;494.910;2
09-06-1991 00:00;484.311;2
10-06-1991 00:00;544.852;2
11-06-1991 00:00;517.408;2
12-06-1991 00:00;506.589;2
13-06-1991 00:00;568.453;2
14-06-1991 00:00;576.289;2
15-06-1991 00:00;604.120;2
16-06-1991 00:00;953.484;2
17-06-1991 00:00;734.089;2
18-06-1991 00:00;582.274;2
19-06-1991 00:00;556.917;2
20-06-1991 00:00;536.498;2
21-06-1991 00:00;499.991;2
22-06-1991 00:00;491.650;2
23-06-1991 00:00;470.885;2
24-06-1991 00:00;470.416;2
25-06-1991 00:00;468.644;2
26-06-1991 00:00;584.965;2
27-06-1991 00:00;579.822;2
28-06-1991 00:00;786.830;2
29-06-1991 00:00;648.823;2
30-06-1991 00:00;555.909;2
01-07-1991 00:00;521.800;2
02-07-1991 00:00;478.344;2
03-07-1991 00:00;453.086;2
04-07-1991 00:00;424.158;2
05-07-1991 00:00;387.707;2
06-07-1991 00:00;369.801;2
07-07-1991 00:00;352.263;2
08-07-1991 00:00;341.781;2
09-07-1991 00:00;363.125;2
10-07-1991 00:00;386.604;2
11-07-1991 00:00;351.420;2
12-07-1991 00:00;337.197;2
13-07-1991 00:00;333.059;2
14-07-1991 00:00;337.334;2
15-07-1991 00:00;331.344;2
16-07-1991 00:00;381.215;2
17-07-1991 00:00;351.951;2
18-07-1991 00:00;348.098;2
19-07-1991 00:00;378.020;2
20-07-1991 00:00;414.645;2
21-07-1991 00:00;354.752;2
22-07-1991 00:00;332.143;2
23-07-1991 00:00;322.025;2
24-07-1991 00:00;311.282;2
25-07-1991 00:00;390.244;2
26-07-1991 00:00;356.940;2
27-07-1991 00:00;332.784;2
28-07-1991 00:00;297.779;2
29-07-1991 00:00;299.726;2
30-07-1991 00:00;288.552;2
31-07-1991 00:00;274.265;2
01-08-1991 00:00;276.717;2
02-08-1991 00:00;274.515;2
03-08-1991 00:00;271.506;2
04-08-1991 00:00;261.790;2
05-08-1991 00:00;264.180;2
06-08-1991 00:00;322.774;2
07-08-1991 00:00;317.837;2
08-08-1991 00:00;275.878;2
09-08-1991 00:00;258.134;2
10-08-1991 00:00;268.917;2
11-08-1991 00:00;257.773;2
12-08-1991 00:00;259.064;2
13-08-1991 00:00;254.507;2
14-08-1991 00:00;249.421;2
15-08-1991 00:00;250.137;2
16-08-1991 00:00;251.895;2
17-08-1991 00:00;260.777;2
18-08-1991 00:00;316.572;2
19-08-1991 00:00;263.241;2
20-08-1991 00:00;257.335;2
21-08-1991 00:00;249.830;2
22-08-1991 00:00;240.278;2
23-08-1991 00:00;236.993;2
24-08-1991 00:00;248.977;2
25-08-1991 00:00;277.186;2
26-08-1991 00:00;256.929;2
27-08-1991 00:00;246.718;2
28-08-1991 00:00;249.212;2
29-08-1991 00:00;244.057;2
30-08-1991 00:00;239.916;2
31-08-1991 00:00;244.920;2
01-09-1991 00:00;247.708;2
02-09-1991 00:00;245.531;2
03-09-1991 00:00;239.625;2
04-09-1991 00:00;242.075;2
05-09-1991 00:00;239.683;2
06-09-1991 00:00;230.524;2
07-09-1991 00:00;244.117;2
08-09-1991 00:00;249.835;2
09-09-1991 00:00;265.253;2
10-09-1991 00:00;271.387;2
11-09-1991 00:00;272.381;2
12-09-1991 00:00;258.142;2
13-09-1991 00:00;251.977;2
14-09-1991 00:00;263.308;2
15-09-1991 00:00;251.808;2
16-09-1991 00:00;253.137;2
17-09-1991 00:00;359.817;2
18-09-1991 00:00;316.627;2
